gbifID	species	country
1934979741	Phylloscopus trochilus	United Kingdom
1934979742	Emberiza citrinella	United Kingdom
1934979743	Emberiza citrinella	United Kingdom
1934979744	Emberiza citrinella	United Kingdom
1934979746	Emberiza citrinella	United Kingdom
1934979748	Larus argentatus	United Kingdom
1934979749	Hirundo rustica	United Kingdom
1934979750	Hirundo rustica	United Kingdom
1934979751	Larus argentatus	United Kingdom
1934979752	Hirundo rustica	United Kingdom
1934979754	Sturnus vulgaris	United Kingdom
1934979790	Athene noctua	United Kingdom
1934979792	Athene noctua	United Kingdom
1934979793	Emberiza citrinella	United Kingdom
1934979794	Emberiza citrinella	United Kingdom
1934979797	Corvus corone	United Kingdom
1934979798	Sylvia communis	United Kingdom
1934979799	Emberiza citrinella	United Kingdom
1934979800	Emberiza citrinella	United Kingdom
1934979801	Emberiza citrinella	United Kingdom
1934979802	Dendrocopos major	United Kingdom
1934979803	Emberiza citrinella	United Kingdom
1934979804	Sylvia communis	United Kingdom
1934979815	Phylloscopus collybita	United Kingdom
1934979817	Phylloscopus trochilus	United Kingdom
1934979819	Troglodytes troglodytes	United Kingdom
1934979820	Phylloscopus trochilus	United Kingdom
1934979821	Carduelis carduelis	United Kingdom
1934979822	Troglodytes troglodytes	United Kingdom
1934979823	Phylloscopus trochilus	United Kingdom
1934979824	Pyrrhula pyrrhula	United Kingdom
1934979827	Carduelis carduelis	United Kingdom
1934979828	Troglodytes troglodytes	United Kingdom
1934979876	Sylvia communis	United Kingdom
1934979880	Sylvia communis	United Kingdom
1934979881	Emberiza citrinella	United Kingdom
1934979882	Sylvia communis	United Kingdom
1934979883	Emberiza citrinella	United Kingdom
1934979884	Sylvia communis	United Kingdom
1934979886	Sylvia communis	United Kingdom
1934979887	Sylvia communis	United Kingdom
1934979888	Troglodytes troglodytes	United Kingdom
1934979889	Turdus merula	United Kingdom
1934979890	Phylloscopus trochilus	United Kingdom
1934979891	Troglodytes troglodytes	United Kingdom
1934979892	Troglodytes troglodytes	United Kingdom
1934979893	Sylvia communis	United Kingdom
1934979894	Troglodytes troglodytes	United Kingdom
1934979896	Troglodytes troglodytes	United Kingdom
1934979897	Troglodytes troglodytes	United Kingdom
1934979898	Troglodytes troglodytes	United Kingdom
1934979899	Troglodytes troglodytes	United Kingdom
1934979900	Troglodytes troglodytes	United Kingdom
1934979901	Troglodytes troglodytes	United Kingdom
1934979902	Troglodytes troglodytes	United Kingdom
1934979903	Troglodytes troglodytes	United Kingdom
1934979904	Troglodytes troglodytes	United Kingdom
1934979905	Troglodytes troglodytes	United Kingdom
1934979908	Troglodytes troglodytes	United Kingdom
1934979910	Troglodytes troglodytes	United Kingdom
1934979911	Troglodytes troglodytes	United Kingdom
1934979970	Passer montanus	United Kingdom
1934979973	Emberiza citrinella	United Kingdom
1934979974	Parus major	United Kingdom
1934979975	Parus major	United Kingdom
1934979977	Hirundo rustica	United Kingdom
1934979978	Parus major	United Kingdom
1934979979	Sturnus vulgaris	United Kingdom
1934979980	Linaria cannabina	United Kingdom
1934979982	Sturnus vulgaris	United Kingdom
1934979985	Parus major	United Kingdom
1934979988	Sturnus vulgaris	United Kingdom
1934980070	Phylloscopus collybita	United Kingdom
1934980071	Phylloscopus collybita	United Kingdom
1934980072	Hirundo rustica	United Kingdom
1934980074	Phylloscopus collybita	United Kingdom
1934980076	Phylloscopus collybita	United Kingdom
1934980077	Phylloscopus collybita	United Kingdom
1934980078	Larus fuscus	United Kingdom
1934980080	Phylloscopus collybita	United Kingdom
1934980082	Phylloscopus collybita	United Kingdom
1934980085	Phylloscopus collybita	United Kingdom
1934980095	Coloeus monedula	United Kingdom
1934980096	Turdus merula	United Kingdom
1934980099	Sturnus vulgaris	United Kingdom
1934980101	Pyrrhula pyrrhula	United Kingdom
1934980102	Sturnus vulgaris	United Kingdom
1934980103	Streptopelia decaocto	United Kingdom
1934980104	Troglodytes troglodytes	United Kingdom
1934980105	Erithacus rubecula	United Kingdom
1934980106	Sturnus vulgaris	United Kingdom
1934980107	Sturnus vulgaris	United Kingdom
1934980108	Streptopelia decaocto	United Kingdom
1934980109	Aegithalos caudatus	United Kingdom
1934980110	Streptopelia decaocto	United Kingdom
1934980111	Sturnus vulgaris	United Kingdom
1934980115	Streptopelia decaocto	United Kingdom
1934980119	Streptopelia decaocto	United Kingdom
1934980125	Linaria cannabina	United Kingdom
1934980127	Phylloscopus collybita	United Kingdom
1934980129	Aegithalos caudatus	United Kingdom
1934980130	Linaria cannabina	United Kingdom
1934980131	Phylloscopus collybita	United Kingdom
1934980132	Linaria cannabina	United Kingdom
1934980134	Phylloscopus collybita	United Kingdom
1934980135	Turdus philomelos	United Kingdom
1934980136	Turdus merula	United Kingdom
1934980137	Parus major	United Kingdom
1934980138	Phylloscopus collybita	United Kingdom
1934980139	Parus major	United Kingdom
1934980140	Parus major	United Kingdom
1934980141	Parus major	United Kingdom
1934980142	Phylloscopus collybita	United Kingdom
1934980148	Parus major	United Kingdom
1934980165	Passer montanus	United Kingdom
1934980169	Passer montanus	United Kingdom
1934980170	Passer montanus	United Kingdom
1934980172	Athene noctua	United Kingdom
1934980173	Parus major	United Kingdom
1934980175	Parus major	United Kingdom
1934980176	Phylloscopus collybita	United Kingdom
1934980177	Prunella modularis	United Kingdom
1934980179	Parus major	United Kingdom
1934980180	Parus major	United Kingdom
1934980182	Athene noctua	United Kingdom
1934980185	Fringilla coelebs	United Kingdom
1934980186	Carduelis carduelis	United Kingdom
1934980187	Fringilla coelebs	United Kingdom
1934980188	Troglodytes troglodytes	United Kingdom
1934980191	Erithacus rubecula	United Kingdom
1934980192	Aegithalos caudatus	United Kingdom
1934980193	Erithacus rubecula	United Kingdom
1934980197	Phylloscopus collybita	United Kingdom
1934980198	Erithacus rubecula	United Kingdom
1934980199	Sturnus vulgaris	United Kingdom
1934980200	Phylloscopus collybita	United Kingdom
1934980201	Phylloscopus collybita	United Kingdom
1934980204	Turdus merula	United Kingdom
1934980205	Phylloscopus collybita	United Kingdom
1934980206	Phylloscopus collybita	United Kingdom
1934980207	Carduelis carduelis	United Kingdom
1934980208	Corvus corone	United Kingdom
1934980209	Phylloscopus collybita	United Kingdom
1934980210	Phylloscopus collybita	United Kingdom
1934980211	Phylloscopus collybita	United Kingdom
1934980212	Phylloscopus trochilus	United Kingdom
1934980213	Phylloscopus collybita	United Kingdom
1934980214	Erithacus rubecula	United Kingdom
1934980215	Corvus corone	United Kingdom
1934980216	Phylloscopus collybita	United Kingdom
1934980217	Phylloscopus collybita	United Kingdom
1934980218	Phylloscopus collybita	United Kingdom
1934980219	Aegithalos caudatus	United Kingdom
1934980221	Aegithalos caudatus	United Kingdom
1934980223	Phylloscopus collybita	United Kingdom
1934980225	Phylloscopus collybita	United Kingdom
1934980226	Phylloscopus collybita	United Kingdom
1934980228	Troglodytes troglodytes	United Kingdom
1934980229	Phylloscopus collybita	United Kingdom
1934980230	Phylloscopus collybita	United Kingdom
1934980231	Phylloscopus collybita	United Kingdom
1934980232	Parus major	United Kingdom
1934980234	Parus major	United Kingdom
1934980235	Troglodytes troglodytes	United Kingdom
1934980236	Charadrius hiaticula	United Kingdom
1934980237	Tringa totanus	United Kingdom
1934980238	Erithacus rubecula	United Kingdom
1934980239	Phylloscopus collybita	United Kingdom
1934980240	Carduelis carduelis	United Kingdom
1934980242	Larus argentatus	United Kingdom
1934980243	Motacilla alba	United Kingdom
1934980245	Carduelis carduelis	United Kingdom
1934980246	Carduelis carduelis	United Kingdom
1934980248	Motacilla alba	United Kingdom
1934980249	Larus argentatus	United Kingdom
1934980250	Larus argentatus	United Kingdom
1934980259	Erithacus rubecula	United Kingdom
1934980264	Erithacus rubecula	United Kingdom
1934980266	Pica pica	United Kingdom
1934980267	Erithacus rubecula	United Kingdom
1934980277	Cyanistes caeruleus	United Kingdom
1934980278	Passer montanus	United Kingdom
1934980279	Passer montanus	United Kingdom
1934980280	Passer montanus	United Kingdom
1934980281	Phylloscopus collybita	United Kingdom
1934980282	Phylloscopus collybita	United Kingdom
1934980283	Phylloscopus collybita	United Kingdom
1934980284	Fringilla coelebs	United Kingdom
1934980285	Phylloscopus collybita	United Kingdom
1934980286	Phylloscopus collybita	United Kingdom
1934980287	Phylloscopus collybita	United Kingdom
1934980288	Phylloscopus collybita	United Kingdom
1934980289	Phylloscopus collybita	United Kingdom
1934980291	Phylloscopus collybita	United Kingdom
1934980292	Phylloscopus collybita	United Kingdom
1934980294	Phylloscopus collybita	United Kingdom
1934980296	Phylloscopus collybita	United Kingdom
1934980297	Phylloscopus collybita	United Kingdom
1934980307	Fringilla coelebs	United Kingdom
1934980310	Turdus merula	United Kingdom
1934980311	Erithacus rubecula	United Kingdom
1934980314	Erithacus rubecula	United Kingdom
1934980315	Fringilla montifringilla	United Kingdom
1934980316	Erithacus rubecula	United Kingdom
1934980320	Troglodytes troglodytes	United Kingdom
1934980321	Turdus merula	United Kingdom
1934980323	Pica pica	United Kingdom
1934980325	Fringilla montifringilla	United Kingdom
1934980329	Erithacus rubecula	United Kingdom
1934980333	Passer montanus	United Kingdom
1934980334	Passer montanus	United Kingdom
1934980339	Corvus frugilegus	United Kingdom
1934980340	Passer montanus	United Kingdom
1934980341	Passer montanus	United Kingdom
1934980342	Erithacus rubecula	United Kingdom
1934980344	Prunella modularis	United Kingdom
1934980345	Passer montanus	United Kingdom
1934980348	Corvus frugilegus	United Kingdom
1934980349	Corvus frugilegus	United Kingdom
1934980352	Corvus frugilegus	United Kingdom
1934980353	Prunella modularis	United Kingdom
1934980439	Troglodytes troglodytes	United Kingdom
1934980442	Corvus frugilegus	United Kingdom
1934980443	Fringilla coelebs	United Kingdom
1934980444	Prunella modularis	United Kingdom
1934980445	Passer montanus	United Kingdom
1934980446	Prunella modularis	United Kingdom
1934980447	Passer montanus	United Kingdom
1934980448	Passer montanus	United Kingdom
1934980449	Fringilla coelebs	United Kingdom
1934980450	Prunella modularis	United Kingdom
1934980451	Passer montanus	United Kingdom
1934980452	Emberiza citrinella	United Kingdom
1934980453	Erithacus rubecula	United Kingdom
1934980454	Prunella modularis	United Kingdom
1934980455	Prunella modularis	United Kingdom
1934980456	Phasianus colchicus	United Kingdom
1934980457	Erithacus rubecula	United Kingdom
1934980596	Fringilla coelebs	United Kingdom
1934980600	Fringilla coelebs	United Kingdom
1934980601	Pluvialis apricaria	United Kingdom
1934980603	Corvus corone	United Kingdom
1934980604	Corvus corone	United Kingdom
1934980606	Fringilla coelebs	United Kingdom
1934980656	Parus major	United Kingdom
1934980657	Parus major	United Kingdom
1934980660	Parus major	United Kingdom
1934980663	Parus major	United Kingdom
1934980664	Parus major	United Kingdom
1934980665	Parus major	United Kingdom
1934980666	Parus major	United Kingdom
1934980667	Cyanistes caeruleus	United Kingdom
1934980668	Parus major	United Kingdom
1934980669	Passer montanus	United Kingdom
1934980670	Parus major	United Kingdom
1934980671	Parus major	United Kingdom
1934980672	Cyanistes caeruleus	United Kingdom
1934980673	Parus major	United Kingdom
1934980674	Fringilla coelebs	United Kingdom
1934980675	Parus major	United Kingdom
1934980676	Passer montanus	United Kingdom
1934980677	Fringilla coelebs	United Kingdom
1934980678	Fringilla coelebs	United Kingdom
1934980680	Fringilla coelebs	United Kingdom
1934980681	Parus major	United Kingdom
1934980682	Parus major	United Kingdom
1934980683	Fringilla coelebs	United Kingdom
1934980684	Parus major	United Kingdom
1934980685	Cyanistes caeruleus	United Kingdom
1934980686	Fringilla coelebs	United Kingdom
1934980687	Fringilla coelebs	United Kingdom
1934980689	Pyrrhula pyrrhula	United Kingdom
1934980690	Fringilla coelebs	United Kingdom
1934980691	Fringilla coelebs	United Kingdom
1934980693	Corvus frugilegus	United Kingdom
1934980694	Phasianus colchicus	United Kingdom
1934980695	Passer montanus	United Kingdom
1934980696	Turdus pilaris	United Kingdom
1934980697	Fringilla coelebs	United Kingdom
1934980700	Corvus frugilegus	United Kingdom
1934980701	Corvus corone	United Kingdom
1934980702	Phasianus colchicus	United Kingdom
1934980705	Corvus frugilegus	United Kingdom
1934980710	Turdus pilaris	United Kingdom
1934980711	Turdus pilaris	United Kingdom
1934980714	Parus major	United Kingdom
1934980717	Turdus pilaris	United Kingdom
1934980718	Turdus pilaris	United Kingdom
1934980719	Parus major	United Kingdom
1934980721	Parus major	United Kingdom
1934980722	Turdus pilaris	United Kingdom
1934980723	Parus major	United Kingdom
1934980724	Parus major	United Kingdom
1934980725	Turdus pilaris	United Kingdom
1934980726	Cyanistes caeruleus	United Kingdom
1934980728	Turdus pilaris	United Kingdom
1934980729	Turdus pilaris	United Kingdom
1934980731	Cyanistes caeruleus	United Kingdom
1934980732	Parus major	United Kingdom
1934980733	Turdus pilaris	United Kingdom
1934980734	Parus major	United Kingdom
1934980735	Cyanistes caeruleus	United Kingdom
1934980736	Fringilla coelebs	United Kingdom
1934980737	Parus major	United Kingdom
1934980738	Corvus frugilegus	United Kingdom
1934980740	Turdus philomelos	United Kingdom
1934980741	Parus major	United Kingdom
1934980742	Turdus philomelos	United Kingdom
1934980745	Parus major	United Kingdom
1934980746	Fringilla coelebs	United Kingdom
1934980748	Turdus philomelos	United Kingdom
1934980749	Parus major	United Kingdom
1934980750	Cyanistes caeruleus	United Kingdom
1934980752	Fringilla coelebs	United Kingdom
1934980753	Erithacus rubecula	United Kingdom
1934980808	Cyanistes caeruleus	United Kingdom
1934980809	Passer montanus	United Kingdom
1934980811	Parus major	United Kingdom
1934980813	Pica pica	United Kingdom
1934980814	Phasianus colchicus	United Kingdom
1934980815	Passer montanus	United Kingdom
1934980816	Parus major	United Kingdom
1934980817	Prunella modularis	United Kingdom
1934980818	Turdus pilaris	United Kingdom
1934980819	Corvus frugilegus	United Kingdom
1934980820	Phasianus colchicus	United Kingdom
1934980821	Turdus pilaris	United Kingdom
1934980822	Passer montanus	United Kingdom
1934980823	Passer montanus	United Kingdom
1934980825	Parus major	United Kingdom
1934980826	Passer montanus	United Kingdom
1934980845	Turdus merula	United Kingdom
1934980847	Phasianus colchicus	United Kingdom
1934980849	Phasianus colchicus	United Kingdom
1934980950	Buteo buteo	United Kingdom
1934980952	Buteo buteo	United Kingdom
1934980954	Emberiza citrinella	United Kingdom
1934980955	Fringilla coelebs	United Kingdom
1934980956	Parus major	United Kingdom
1934980957	Passer montanus	United Kingdom
1934980958	Parus major	United Kingdom
1934980959	Parus major	United Kingdom
1934980960	Parus major	United Kingdom
1934980961	Parus major	United Kingdom
1934980962	Aegithalos caudatus	United Kingdom
1934980963	Parus major	United Kingdom
1934980964	Fringilla coelebs	United Kingdom
1934980965	Fringilla coelebs	United Kingdom
1934980966	Parus major	United Kingdom
1934980967	Parus major	United Kingdom
1934980968	Parus major	United Kingdom
1934980969	Parus major	United Kingdom
1934980970	Parus major	United Kingdom
1934980971	Emberiza citrinella	United Kingdom
1934980972	Emberiza citrinella	United Kingdom
1934980973	Emberiza citrinella	United Kingdom
1934980974	Emberiza citrinella	United Kingdom
1934980982	Parus major	United Kingdom
1934980985	Parus major	United Kingdom
1934980986	Parus major	United Kingdom
1934980988	Parus major	United Kingdom
1934980989	Parus major	United Kingdom
1934980990	Parus major	United Kingdom
1934980991	Passer montanus	United Kingdom
1934980994	Cyanistes caeruleus	United Kingdom
1934981023	Parus major	United Kingdom
1934981027	Parus major	United Kingdom
1934981028	Parus major	United Kingdom
1934981029	Parus major	United Kingdom
1934981030	Parus major	United Kingdom
1934981053	Emberiza citrinella	United Kingdom
1934981055	Emberiza citrinella	United Kingdom
1934981056	Emberiza citrinella	United Kingdom
1934981057	Emberiza citrinella	United Kingdom
1934981059	Fringilla coelebs	United Kingdom
1934981071	Erithacus rubecula	United Kingdom
1934981076	Parus major	United Kingdom
1934981077	Parus major	United Kingdom
1934981078	Cyanistes caeruleus	United Kingdom
1934981079	Parus major	United Kingdom
1934981080	Cyanistes caeruleus	United Kingdom
1934981081	Cyanistes caeruleus	United Kingdom
1934981082	Fringilla coelebs	United Kingdom
1934981083	Cyanistes caeruleus	United Kingdom
1934981084	Cyanistes caeruleus	United Kingdom
1934981085	Corvus frugilegus	United Kingdom
1934981086	Parus major	United Kingdom
1934981087	Periparus ater	United Kingdom
1934981088	Fringilla coelebs	United Kingdom
1934981108	Parus major	United Kingdom
1934981111	Emberiza citrinella	United Kingdom
1934981112	Emberiza citrinella	United Kingdom
1934981113	Parus major	United Kingdom
1934981115	Fringilla coelebs	United Kingdom
1934981116	Passer montanus	United Kingdom
1934981117	Troglodytes troglodytes	United Kingdom
1934981118	Fringilla coelebs	United Kingdom
1934981122	Fringilla coelebs	United Kingdom
1934981177	Corvus frugilegus	United Kingdom
1934981179	Emberiza citrinella	United Kingdom
1934981182	Parus major	United Kingdom
1934981183	Parus major	United Kingdom
1934981186	Parus major	United Kingdom
1934981187	Passer montanus	United Kingdom
1934981188	Parus major	United Kingdom
1934981189	Corvus frugilegus	United Kingdom
1934981190	Parus major	United Kingdom
1934981191	Passer montanus	United Kingdom
1934981192	Parus major	United Kingdom
1934981193	Athene noctua	United Kingdom
1934981194	Passer montanus	United Kingdom
1934981195	Troglodytes troglodytes	United Kingdom
1934981200	Parus major	United Kingdom
1934981241	Passer montanus	United Kingdom
1934981242	Passer montanus	United Kingdom
1934981244	Parus major	United Kingdom
1934981245	Parus major	United Kingdom
1934981247	Parus major	United Kingdom
1934981248	Cygnus olor	United Kingdom
1934981249	Fringilla coelebs	United Kingdom
1934981254	Parus major	United Kingdom
1934981258	Parus major	United Kingdom
1934981490	Parus major	United Kingdom
1934981491	Passer montanus	United Kingdom
1934981492	Cyanistes caeruleus	United Kingdom
1934981493	Parus major	United Kingdom
1934981494	Erithacus rubecula	United Kingdom
1934981495	Erithacus rubecula	United Kingdom
1934981496	Erithacus rubecula	United Kingdom
1934981497	Passer montanus	United Kingdom
1934981498	Fringilla coelebs	United Kingdom
1934981499	Corvus frugilegus	United Kingdom
1934981500	Passer montanus	United Kingdom
1934981501	Corvus frugilegus	United Kingdom
1934981502	Passer montanus	United Kingdom
1934981503	Parus major	United Kingdom
1934981504	Passer montanus	United Kingdom
1934981505	Fringilla coelebs	United Kingdom
1934981506	Fringilla coelebs	United Kingdom
1934981507	Corvus frugilegus	United Kingdom
1934981508	Fringilla coelebs	United Kingdom
1934981510	Fringilla coelebs	United Kingdom
1934981511	Fringilla coelebs	United Kingdom
1934981609	Periparus ater	United Kingdom
1934981612	Periparus ater	United Kingdom
1934981613	Passer montanus	United Kingdom
1934981614	Periparus ater	United Kingdom
1934981615	Periparus ater	United Kingdom
1934981616	Passer montanus	United Kingdom
1934981617	Passer montanus	United Kingdom
1934981619	Fringilla coelebs	United Kingdom
1934981620	Parus major	United Kingdom
1934981621	Erithacus rubecula	United Kingdom
1934981622	Parus major	United Kingdom
1934981624	Passer montanus	United Kingdom
1934981625	Parus major	United Kingdom
1934981626	Parus major	United Kingdom
1934981627	Parus major	United Kingdom
1934981628	Parus major	United Kingdom
1934981629	Erithacus rubecula	United Kingdom
1934981630	Erithacus rubecula	United Kingdom
1934981631	Turdus philomelos	United Kingdom
1934981632	Fringilla coelebs	United Kingdom
1934981633	Parus major	United Kingdom
1934981634	Corvus frugilegus	United Kingdom
1934981636	Passer montanus	United Kingdom
1934981637	Parus major	United Kingdom
1934981638	Carduelis carduelis	United Kingdom
1934981639	Passer montanus	United Kingdom
1934981640	Alauda arvensis	United Kingdom
1934981641	Erithacus rubecula	United Kingdom
1934981643	Prunella modularis	United Kingdom
1934981644	Passer montanus	United Kingdom
1934981645	Alauda arvensis	United Kingdom
1934981648	Alauda arvensis	United Kingdom
1934981649	Parus major	United Kingdom
1934981947	Turdus philomelos	United Kingdom
1934981950	Fringilla coelebs	United Kingdom
1934981953	Turdus philomelos	United Kingdom
1934981955	Fringilla coelebs	United Kingdom
1934981956	Parus major	United Kingdom
1934981958	Fringilla coelebs	United Kingdom
1934981960	Fringilla coelebs	United Kingdom
1934981985	Turdus merula	United Kingdom
1934981997	Fringilla coelebs	United Kingdom
1934981998	Pica pica	United Kingdom
1934982000	Parus major	United Kingdom
1934982001	Parus major	United Kingdom
1934982002	Parus major	United Kingdom
1934982004	Parus major	United Kingdom
1934982005	Cyanistes caeruleus	United Kingdom
1934982006	Cyanistes caeruleus	United Kingdom
1934982007	Parus major	United Kingdom
1934982011	Cyanistes caeruleus	United Kingdom
1934982012	Corvus frugilegus	United Kingdom
1934982013	Passer montanus	United Kingdom
1934982015	Corvus frugilegus	United Kingdom
1934982017	Turdus philomelos	United Kingdom
1934982018	Corvus frugilegus	United Kingdom
1934982019	Turdus philomelos	United Kingdom
1934982020	Parus major	United Kingdom
1934982021	Passer montanus	United Kingdom
1934982022	Passer montanus	United Kingdom
1934982024	Parus major	United Kingdom
1934982025	Parus major	United Kingdom
1934982026	Parus major	United Kingdom
1934982027	Parus major	United Kingdom
1934982028	Parus major	United Kingdom
1934982030	Parus major	United Kingdom
1934982031	Parus major	United Kingdom
1934982032	Parus major	United Kingdom
1934982033	Parus major	United Kingdom
1934982056	Turdus merula	United Kingdom
1934982060	Cyanistes caeruleus	United Kingdom
1934982061	Turdus pilaris	United Kingdom
1934982063	Emberiza citrinella	United Kingdom
1934982064	Emberiza citrinella	United Kingdom
1934982065	Fringilla coelebs	United Kingdom
1934982066	Emberiza citrinella	United Kingdom
1934982067	Emberiza citrinella	United Kingdom
1934982068	Emberiza citrinella	United Kingdom
1934982069	Emberiza citrinella	United Kingdom
1934982071	Fringilla coelebs	United Kingdom
1934982162	Prunella modularis	United Kingdom
1934982163	Turdus philomelos	United Kingdom
1934982165	Parus major	United Kingdom
1934982166	Parus major	United Kingdom
1934982167	Parus major	United Kingdom
1934982168	Parus major	United Kingdom
1934982169	Parus major	United Kingdom
1934982171	Parus major	United Kingdom
1934982173	Turdus merula	United Kingdom
1934982174	Turdus merula	United Kingdom
1934982176	Turdus merula	United Kingdom
1934982177	Turdus merula	United Kingdom
1934982179	Turdus merula	United Kingdom
1934982205	Parus major	United Kingdom
1934982206	Prunella modularis	United Kingdom
1934982207	Erithacus rubecula	United Kingdom
1934982208	Emberiza citrinella	United Kingdom
1934982209	Emberiza citrinella	United Kingdom
1934982210	Fringilla coelebs	United Kingdom
1934982211	Turdus philomelos	United Kingdom
1934982212	Turdus philomelos	United Kingdom
1934982213	Erithacus rubecula	United Kingdom
1934982214	Turdus viscivorus	United Kingdom
1934982215	Parus major	United Kingdom
1934982216	Erithacus rubecula	United Kingdom
1934982217	Parus major	United Kingdom
1934982218	Cyanistes caeruleus	United Kingdom
1934982219	Parus major	United Kingdom
1934982220	Cyanistes caeruleus	United Kingdom
1934982221	Parus major	United Kingdom
1934982222	Cyanistes caeruleus	United Kingdom
1934982223	Cyanistes caeruleus	United Kingdom
1934982224	Parus major	United Kingdom
1934982225	Parus major	United Kingdom
1934982226	Parus major	United Kingdom
1934982227	Erithacus rubecula	United Kingdom
1934982228	Turdus philomelos	United Kingdom
1934982229	Fringilla coelebs	United Kingdom
1934982230	Erithacus rubecula	United Kingdom
1934982231	Erithacus rubecula	United Kingdom
1934982366	Turdus merula	United Kingdom
1934982371	Turdus merula	United Kingdom
1934982372	Turdus merula	United Kingdom
1934982373	Turdus merula	United Kingdom
1934982482	Turdus merula	United Kingdom
1934982483	Fringilla coelebs	United Kingdom
1934982487	Fringilla coelebs	United Kingdom
1934982488	Fringilla coelebs	United Kingdom
1934982492	Fringilla coelebs	United Kingdom
1934982493	Fringilla coelebs	United Kingdom
1934982498	Emberiza citrinella	United Kingdom
1934982499	Fringilla coelebs	United Kingdom
1934982500	Erithacus rubecula	United Kingdom
1934982503	Fringilla coelebs	United Kingdom
1934982504	Alauda arvensis	United Kingdom
1934982505	Parus major	United Kingdom
1934982507	Fringilla coelebs	United Kingdom
1934982509	Fringilla coelebs	United Kingdom
1934982510	Fringilla coelebs	United Kingdom
1934982511	Alauda arvensis	United Kingdom
1934982514	Prunella modularis	United Kingdom
1934982515	Fringilla coelebs	United Kingdom
1934982516	Fringilla coelebs	United Kingdom
1934982517	Emberiza citrinella	United Kingdom
1934982519	Emberiza calandra	United Kingdom
1934982520	Emberiza citrinella	United Kingdom
1934982521	Fringilla coelebs	United Kingdom
1934982522	Cyanistes caeruleus	United Kingdom
1934982524	Parus major	United Kingdom
1934982526	Parus major	United Kingdom
1934982747	Passer montanus	United Kingdom
1934982749	Parus major	United Kingdom
1934982750	Parus major	United Kingdom
1934982751	Parus major	United Kingdom
1934982752	Parus major	United Kingdom
1934982753	Parus major	United Kingdom
1934982754	Parus major	United Kingdom
1934982755	Parus major	United Kingdom
1934982756	Parus major	United Kingdom
1934982757	Parus major	United Kingdom
1934982758	Parus major	United Kingdom
1934982759	Fringilla coelebs	United Kingdom
1934982760	Parus major	United Kingdom
1934982761	Prunella modularis	United Kingdom
1934982762	Emberiza citrinella	United Kingdom
1934982763	Emberiza citrinella	United Kingdom
1934982764	Prunella modularis	United Kingdom
1934982765	Fringilla coelebs	United Kingdom
1934982766	Fringilla coelebs	United Kingdom
1934982768	Fringilla coelebs	United Kingdom
1934982769	Fringilla coelebs	United Kingdom
1934982770	Emberiza citrinella	United Kingdom
1934982773	Emberiza citrinella	United Kingdom
1934982776	Emberiza citrinella	United Kingdom
1934982841	Parus major	United Kingdom
1934982842	Parus major	United Kingdom
1934982843	Turdus philomelos	United Kingdom
1934982845	Parus major	United Kingdom
1934982846	Parus major	United Kingdom
1934982847	Parus major	United Kingdom
1934982848	Cyanistes caeruleus	United Kingdom
1934982849	Parus major	United Kingdom
1934982850	Parus major	United Kingdom
1934982851	Parus major	United Kingdom
1934982852	Parus major	United Kingdom
1934982853	Parus major	United Kingdom
1934982854	Parus major	United Kingdom
1934982855	Parus major	United Kingdom
1934982941	Prunella modularis	United Kingdom
1934982945	Emberiza citrinella	United Kingdom
1934982946	Passer montanus	United Kingdom
1934982947	Troglodytes troglodytes	United Kingdom
1934982948	Emberiza citrinella	United Kingdom
1934982949	Emberiza citrinella	United Kingdom
1934982950	Fringilla coelebs	United Kingdom
1934982951	Fringilla coelebs	United Kingdom
1934982952	Emberiza citrinella	United Kingdom
1934982953	Fringilla coelebs	United Kingdom
1934982954	Fringilla coelebs	United Kingdom
1934982955	Emberiza citrinella	United Kingdom
1934982957	Fringilla coelebs	United Kingdom
1934982958	Emberiza citrinella	United Kingdom
1934982959	Emberiza citrinella	United Kingdom
1934983002	Turdus merula	United Kingdom
1934983005	Cyanistes caeruleus	United Kingdom
1934983006	Turdus merula	United Kingdom
1934983007	Cyanistes caeruleus	United Kingdom
1934983008	Parus major	United Kingdom
1934983009	Parus major	United Kingdom
1934983010	Parus major	United Kingdom
1934983011	Cyanistes caeruleus	United Kingdom
1934983014	Phylloscopus collybita	United Kingdom
1934983017	Cyanistes caeruleus	United Kingdom
1934983018	Cyanistes caeruleus	United Kingdom
1934983019	Cyanistes caeruleus	United Kingdom
1934983021	Aegithalos caudatus	United Kingdom
1934983024	Turdus pilaris	United Kingdom
1934983028	Parus major	United Kingdom
1934983053	Parus major	United Kingdom
1934983057	Parus major	United Kingdom
1934983059	Parus major	United Kingdom
1934983062	Parus major	United Kingdom
1934983063	Parus major	United Kingdom
1934983068	Parus major	United Kingdom
1934983073	Periparus ater	United Kingdom
1934983076	Turdus merula	United Kingdom
1934983078	Turdus merula	United Kingdom
1934983165	Turdus merula	United Kingdom
1934983181	Turdus merula	United Kingdom
1934983410	Turdus merula	United Kingdom
1934983414	Turdus merula	United Kingdom
1934983415	Turdus merula	United Kingdom
1934983418	Turdus merula	United Kingdom
1934983419	Turdus merula	United Kingdom
1934983420	Prunella modularis	United Kingdom
1934983423	Turdus merula	United Kingdom
1934983424	Parus major	United Kingdom
1934983425	Parus major	United Kingdom
1934983427	Prunella modularis	United Kingdom
1934983428	Parus major	United Kingdom
